fact_id,fact_class,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_em,knockout_em
fact_000000,negative_control,10.090190887451172,10.087149620056152,-0.0030412673950195312,0,0
fact_000001,negative_control,9.238140106201172,9.234740257263184,-0.0033998489379882812,0,0
fact_000002,negative_control,10.368255615234375,10.38481616973877,0.01656055450439453,0,0
fact_000003,negative_control,11.100083351135254,11.07620620727539,-0.02387714385986328,0,0
fact_000004,negative_control,12.663616180419922,12.642215728759766,-0.02140045166015625,0,0
fact_000005,negative_control,12.027203559875488,11.925787925720215,-0.10141563415527344,0,0
fact_000006,negative_control,13.79177474975586,13.777775764465332,-0.013998985290527344,0,0
fact_000007,negative_control,8.14149284362793,8.111848831176758,-0.029644012451171875,0,0
fact_000008,negative_control,13.893460273742676,13.904190063476562,0.010729789733886719,0,0
fact_000009,negative_control,12.810330390930176,12.77035903930664,-0.039971351623535156,0,0
fact_000010,negative_control,13.216045379638672,13.111541748046875,-0.10450363159179688,0,0
fact_000011,negative_control,10.215106964111328,10.233634948730469,0.018527984619140625,0,0
fact_000012,negative_control,10.186540603637695,10.169124603271484,-0.017416000366210938,0,0
fact_000013,negative_control,9.433752059936523,9.392783164978027,-0.040968894958496094,0,0
fact_000014,negative_control,10.516611099243164,10.536920547485352,0.0203094482421875,0,0
fact_000015,negative_control,10.352874755859375,10.356447219848633,0.0035724639892578125,0,0
fact_000016,negative_control,10.637990951538086,10.650300979614258,0.012310028076171875,0,0
fact_000017,negative_control,9.967870712280273,9.923534393310547,-0.04433631896972656,0,0
fact_000018,negative_control,14.734912872314453,14.72871208190918,-0.0062007904052734375,0,0
fact_000019,negative_control,12.025177955627441,12.018310546875,-0.006867408752441406,0,0
fact_000020,negative_control,9.263980865478516,9.247919082641602,-0.016061782836914062,0,0
fact_000021,negative_control,9.199312210083008,9.21202564239502,0.012713432312011719,0,0
fact_000022,negative_control,13.198171615600586,13.18832778930664,-0.009843826293945312,0,0
fact_000023,negative_control,10.866182327270508,10.743682861328125,-0.12249946594238281,0,0
fact_000024,negative_control,11.902859687805176,11.846506118774414,-0.05635356903076172,0,0
fact_000025,negative_control,11.551673889160156,11.213133811950684,-0.33854007720947266,0,0
fact_000026,negative_control,10.366554260253906,10.377676963806152,0.011122703552246094,0,0
fact_000027,negative_control,11.601232528686523,11.587254524230957,-0.013978004455566406,0,0
fact_000028,negative_control,13.492977142333984,13.465337753295898,-0.027639389038085938,0,0
fact_000029,negative_control,9.570037841796875,9.524175643920898,-0.04586219787597656,0,0
fact_000030,negative_control,8.802511215209961,8.728309631347656,-0.07420158386230469,0,0
fact_000031,negative_control,13.373520851135254,13.31545639038086,-0.05806446075439453,0,0
fact_000032,negative_control,9.366085052490234,9.417553901672363,0.051468849182128906,0,0
fact_000033,negative_control,10.664724349975586,10.769676208496094,0.10495185852050781,0,0
fact_000034,negative_control,11.305968284606934,11.301671981811523,-0.004296302795410156,0,0
fact_000035,negative_control,8.485708236694336,8.375822067260742,-0.10988616943359375,0,0
fact_000036,negative_control,10.560628890991211,10.604823112487793,0.04419422149658203,0,0
fact_000037,negative_control,10.861122131347656,10.868518829345703,0.007396697998046875,0,0
fact_000038,negative_control,15.773432731628418,15.785653114318848,0.012220382690429688,0,0
fact_000039,negative_control,17.286279678344727,17.28396987915039,-0.0023097991943359375,0,0
fact_000040,negative_control,10.026985168457031,10.134846687316895,0.10786151885986328,0,0
fact_000041,negative_control,10.006431579589844,9.937065124511719,-0.069366455078125,0,0
fact_000042,negative_control,10.804637908935547,10.733440399169922,-0.071197509765625,0,0
fact_000043,negative_control,16.19259262084961,16.187681198120117,-0.0049114227294921875,0,0
fact_000044,negative_control,10.725228309631348,10.674796104431152,-0.05043220520019531,0,0
fact_000045,negative_control,16.092483520507812,16.06934356689453,-0.02313995361328125,0,0
fact_000046,negative_control,9.947155952453613,9.956036567687988,0.008880615234375,0,0
fact_000047,negative_control,10.484363555908203,10.444522857666016,-0.0398406982421875,0,0
fact_000048,negative_control,14.877113342285156,14.88965892791748,0.012545585632324219,0,0
fact_000049,negative_control,14.839682579040527,14.883363723754883,0.04368114471435547,0,0
fact_000050,negative_control,13.890008926391602,13.875825881958008,-0.01418304443359375,0,0
fact_000051,negative_control,9.54494571685791,9.557904243469238,0.012958526611328125,0,0
fact_000052,negative_control,10.589601516723633,10.619601249694824,0.029999732971191406,0,0
fact_000053,negative_control,13.82719898223877,13.82889175415039,0.0016927719116210938,0,0
fact_000054,negative_control,10.339107513427734,10.326009750366211,-0.013097763061523438,0,0
fact_000055,negative_control,15.894121170043945,15.955192565917969,0.06107139587402344,0,0
fact_000056,negative_control,13.08108139038086,13.1610107421875,0.07992935180664062,0,0
fact_000057,negative_control,9.7836275100708,9.761442184448242,-0.022185325622558594,0,0
fact_000058,negative_control,11.190896987915039,10.984424591064453,-0.20647239685058594,0,0
fact_000059,negative_control,8.820436477661133,8.809371948242188,-0.011064529418945312,0,0
fact_000060,negative_control,10.414228439331055,10.415318489074707,0.0010900497436523438,0,0
fact_000061,negative_control,8.425338745117188,8.469783782958984,0.044445037841796875,0,0
fact_000062,negative_control,11.61907958984375,11.627279281616211,0.008199691772460938,0,0
fact_000063,negative_control,16.74212646484375,16.831707000732422,0.08958053588867188,0,0
fact_000064,negative_control,12.670439720153809,12.622085571289062,-0.048354148864746094,0,0
fact_000065,negative_control,13.018850326538086,13.034878730773926,0.016028404235839844,0,0
fact_000066,negative_control,10.814658164978027,10.828784942626953,0.014126777648925781,0,0
fact_000067,negative_control,11.088191986083984,11.182464599609375,0.09427261352539062,0,0
fact_000068,negative_control,9.145816802978516,9.090093612670898,-0.05572319030761719,0,0
fact_000069,negative_control,13.365406036376953,13.346086502075195,-0.019319534301757812,0,0
fact_000070,negative_control,9.271186828613281,9.31354808807373,0.04236125946044922,0,0
fact_000071,negative_control,14.302288055419922,14.564361572265625,0.2620735168457031,0,0
fact_000072,negative_control,10.621039390563965,10.609220504760742,-0.011818885803222656,0,0
fact_000073,negative_control,12.269119262695312,12.261232376098633,-0.007886886596679688,0,0
fact_000074,negative_control,14.824981689453125,14.76240348815918,-0.06257820129394531,0,0
fact_000075,negative_control,10.411255836486816,10.402379989624023,-0.008875846862792969,0,0
fact_000076,negative_control,15.537959098815918,15.595547676086426,0.05758857727050781,0,0
fact_000077,negative_control,10.405901908874512,10.420040130615234,0.014138221740722656,0,0
fact_000078,negative_control,11.28915786743164,11.35981559753418,0.07065773010253906,0,0
fact_000079,negative_control,8.468101501464844,8.460902214050293,-0.007199287414550781,0,0
fact_000080,negative_control,12.234490394592285,12.230460166931152,-0.0040302276611328125,0,0
fact_000081,negative_control,12.218351364135742,12.242758750915527,0.024407386779785156,0,0
fact_000082,negative_control,11.247611045837402,11.253622055053711,0.006011009216308594,0,0
fact_000083,negative_control,11.382347106933594,11.372939109802246,-0.009407997131347656,0,0
fact_000084,negative_control,9.801307678222656,9.765704154968262,-0.03560352325439453,0,0
fact_000085,negative_control,9.945226669311523,10.027080535888672,0.08185386657714844,0,0
fact_000086,negative_control,12.760835647583008,12.747502326965332,-0.013333320617675781,0,0
fact_000087,negative_control,12.578723907470703,12.56004524230957,-0.018678665161132812,0,0
fact_000088,negative_control,10.391805648803711,10.410137176513672,0.018331527709960938,0,0
fact_000089,negative_control,9.98128890991211,9.98870849609375,0.007419586181640625,0,0
fact_000090,negative_control,9.491944313049316,9.50749397277832,0.015549659729003906,0,0
fact_000091,negative_control,10.24251937866211,10.286832809448242,0.04431343078613281,0,0
fact_000092,negative_control,14.308115005493164,14.197917938232422,-0.11019706726074219,0,0
fact_000093,negative_control,11.061960220336914,10.88525676727295,-0.17670345306396484,0,0
fact_000094,negative_control,15.481624603271484,15.47108268737793,-0.010541915893554688,0,0
fact_000095,negative_control,11.650392532348633,11.687232971191406,0.03684043884277344,0,0
fact_000096,negative_control,10.39194107055664,10.412718772888184,0.02077770233154297,0,0
fact_000097,negative_control,7.587304592132568,7.613389492034912,0.02608489990234375,0,0
fact_000098,negative_control,11.004706382751465,10.979436874389648,-0.025269508361816406,0,0
