fact_id,fact_class,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_em,knockout_em
fact_000000,negative_control,16.500408172607422,16.467506408691406,-0.032901763916015625,0,0
fact_000001,negative_control,11.77418041229248,11.801600456237793,0.0274200439453125,0,0
fact_000002,negative_control,10.951663970947266,10.951915740966797,0.00025177001953125,0,0
fact_000003,negative_control,10.354436874389648,10.367183685302734,0.012746810913085938,0,0
fact_000004,negative_control,13.53529167175293,13.615144729614258,0.07985305786132812,0,0
fact_000005,negative_control,13.548200607299805,13.566571235656738,0.018370628356933594,0,0
fact_000006,negative_control,9.7501859664917,9.750402450561523,0.00021648406982421875,0,0
fact_000007,negative_control,11.250421524047852,11.262608528137207,0.012187004089355469,0,0
fact_000008,negative_control,12.054558753967285,12.015029907226562,-0.039528846740722656,0,0
fact_000009,negative_control,11.53363037109375,11.539819717407227,0.0061893463134765625,0,0
fact_000010,negative_control,9.96519660949707,9.912432670593262,-0.052763938903808594,0,0
fact_000011,negative_control,11.499300003051758,11.506732940673828,0.0074329376220703125,0,0
fact_000012,negative_control,12.068471908569336,12.075688362121582,0.007216453552246094,0,0
fact_000013,negative_control,10.792940139770508,10.8111572265625,0.018217086791992188,0,0
fact_000014,negative_control,10.098284721374512,10.109485626220703,0.011200904846191406,0,0
fact_000015,negative_control,11.575296401977539,11.591520309448242,0.016223907470703125,0,0
fact_000016,negative_control,19.130430221557617,19.23740005493164,0.10696983337402344,0,0
fact_000017,negative_control,10.513566970825195,10.495389938354492,-0.018177032470703125,0,0
fact_000018,negative_control,11.669734001159668,11.699678421020508,0.029944419860839844,0,0
fact_000019,negative_control,12.236614227294922,12.252184867858887,0.015570640563964844,0,0
fact_000020,negative_control,10.850447654724121,10.880905151367188,0.030457496643066406,0,0
fact_000021,negative_control,11.838584899902344,11.830375671386719,-0.008209228515625,0,0
fact_000022,negative_control,17.202463150024414,17.171398162841797,-0.031064987182617188,0,0
fact_000023,negative_control,13.048591613769531,13.032760620117188,-0.01583099365234375,0,0
fact_000024,negative_control,12.494499206542969,12.515951156616211,0.021451950073242188,0,0
fact_000025,negative_control,11.932794570922852,11.910905838012695,-0.02188873291015625,0,0
fact_000026,negative_control,10.535856246948242,10.50925350189209,-0.026602745056152344,0,0
fact_000027,negative_control,11.945182800292969,11.946565628051758,0.0013828277587890625,0,0
fact_000028,negative_control,11.11573314666748,11.098770141601562,-0.01696300506591797,0,0
fact_000029,negative_control,11.77230167388916,11.80834674835205,0.036045074462890625,0,0
fact_000030,negative_control,11.742508888244629,11.73638916015625,-0.006119728088378906,0,0
fact_000031,negative_control,9.998279571533203,9.98379135131836,-0.01448822021484375,0,0
fact_000032,negative_control,11.041123390197754,11.039533615112305,-0.0015897750854492188,0,0
fact_000033,negative_control,11.90307903289795,11.919965744018555,0.01688671112060547,0,0
fact_000034,negative_control,11.423480033874512,11.44145679473877,0.017976760864257812,0,0
fact_000035,negative_control,11.323751449584961,11.31205940246582,-0.011692047119140625,0,0
fact_000036,negative_control,11.60672664642334,11.62648868560791,0.019762039184570312,0,0
fact_000037,negative_control,11.586555480957031,11.612144470214844,0.0255889892578125,0,0
fact_000038,negative_control,16.559852600097656,16.693119049072266,0.13326644897460938,0,0
fact_000039,negative_control,12.154935836791992,12.138750076293945,-0.016185760498046875,0,0
fact_000040,negative_control,14.24622917175293,14.321874618530273,0.07564544677734375,0,0
fact_000041,negative_control,10.891002655029297,10.888264656066895,-0.0027379989624023438,0,0
fact_000042,negative_control,11.816540718078613,11.853729248046875,0.03718852996826172,0,0
fact_000043,negative_control,13.3201322555542,13.305542945861816,-0.014589309692382812,0,0
fact_000044,negative_control,11.062173843383789,11.049776077270508,-0.01239776611328125,0,0
fact_000045,negative_control,10.63829231262207,10.621664047241211,-0.016628265380859375,0,0
fact_000046,negative_control,10.939016342163086,10.929856300354004,-0.009160041809082031,0,0
fact_000047,negative_control,11.193090438842773,11.203539848327637,0.010449409484863281,0,0
fact_000048,negative_control,12.39096450805664,12.42135238647461,0.03038787841796875,0,0
fact_000049,negative_control,12.422248840332031,12.46871566772461,0.046466827392578125,0,0
fact_000050,negative_control,10.315147399902344,10.320655822753906,0.0055084228515625,0,0
fact_000051,negative_control,12.06442928314209,12.057209014892578,-0.007220268249511719,0,0
fact_000052,negative_control,10.836919784545898,10.844573974609375,0.0076541900634765625,0,0
fact_000053,negative_control,13.595094680786133,13.602964401245117,0.007869720458984375,0,0
fact_000054,negative_control,11.942352294921875,11.945858001708984,0.003505706787109375,0,0
fact_000055,negative_control,12.437950134277344,12.374969482421875,-0.06298065185546875,0,0
fact_000056,negative_control,12.822837829589844,12.832611083984375,0.00977325439453125,0,0
fact_000057,negative_control,12.390560150146484,12.363258361816406,-0.027301788330078125,0,0
fact_000058,negative_control,11.472187042236328,11.37216567993164,-0.1000213623046875,0,0
fact_000059,negative_control,11.586992263793945,11.60318374633789,0.016191482543945312,0,0
fact_000060,negative_control,11.203315734863281,11.175019264221191,-0.028296470642089844,0,0
fact_000061,negative_control,11.762361526489258,11.759418487548828,-0.0029430389404296875,0,0
fact_000062,negative_control,11.825228691101074,11.836709976196289,0.011481285095214844,0,0
fact_000063,negative_control,12.874134063720703,12.877155303955078,0.003021240234375,0,0
fact_000064,negative_control,13.116374969482422,13.107340812683105,-0.009034156799316406,0,0
fact_000065,negative_control,11.367940902709961,11.373213768005371,0.005272865295410156,0,0
fact_000066,negative_control,10.956962585449219,10.95111083984375,-0.00585174560546875,0,0
fact_000067,negative_control,12.620326042175293,12.614104270935059,-0.006221771240234375,0,0
fact_000068,negative_control,14.312324523925781,14.257741928100586,-0.05458259582519531,0,0
fact_000069,negative_control,11.39191722869873,11.358880996704102,-0.033036231994628906,0,0
fact_000070,negative_control,11.15372085571289,11.119490623474121,-0.03423023223876953,0,0
fact_000071,negative_control,14.61698055267334,14.47233772277832,-0.14464282989501953,0,0
fact_000072,negative_control,11.937858581542969,11.95435905456543,0.016500473022460938,0,0
fact_000073,negative_control,11.061396598815918,11.053847312927246,-0.007549285888671875,0,0
fact_000074,negative_control,13.673269271850586,13.715381622314453,0.04211235046386719,0,0
fact_000075,negative_control,11.346868515014648,11.362302780151367,0.01543426513671875,0,0
fact_000076,negative_control,9.859190940856934,9.814180374145508,-0.04501056671142578,0,0
fact_000077,negative_control,10.965693473815918,10.96800422668457,0.0023107528686523438,0,0
fact_000078,negative_control,12.501033782958984,12.39614486694336,-0.104888916015625,0,0
fact_000079,negative_control,12.39746379852295,12.415733337402344,0.01826953887939453,0,0
fact_000080,negative_control,11.063488960266113,11.055990219116211,-0.007498741149902344,0,0
fact_000081,negative_control,11.839398384094238,11.82309627532959,-0.016302108764648438,0,0
fact_000082,negative_control,12.277885437011719,12.311675071716309,0.033789634704589844,0,0
fact_000083,negative_control,11.40648078918457,11.43714427947998,0.030663490295410156,0,0
fact_000084,negative_control,11.617349624633789,11.605396270751953,-0.011953353881835938,0,0
fact_000085,negative_control,10.611082077026367,10.610410690307617,-0.00067138671875,0,0
fact_000086,negative_control,6.851675987243652,6.794189453125,-0.057486534118652344,0,0
fact_000087,negative_control,12.133347511291504,12.146910667419434,0.013563156127929688,0,0
fact_000088,negative_control,10.591131210327148,10.59809684753418,0.00696563720703125,0,0
fact_000089,negative_control,13.109635353088379,13.12503719329834,0.015401840209960938,0,0
fact_000090,negative_control,11.52872371673584,11.471393585205078,-0.05733013153076172,0,0
fact_000091,negative_control,11.23691177368164,11.235067367553711,-0.0018444061279296875,0,0
fact_000092,negative_control,16.543869018554688,16.42943000793457,-0.11443901062011719,0,0
fact_000093,negative_control,12.212873458862305,12.1589937210083,-0.053879737854003906,0,0
fact_000094,negative_control,10.783794403076172,10.766819953918457,-0.016974449157714844,0,0
fact_000095,negative_control,11.676995277404785,11.686311721801758,0.009316444396972656,0,0
fact_000096,negative_control,12.279631614685059,12.273275375366211,-0.006356239318847656,0,0
fact_000097,negative_control,12.132336616516113,12.135555267333984,0.0032186508178710938,0,0
fact_000098,negative_control,11.495561599731445,11.502695083618164,0.00713348388671875,0,0
fact_000099,negative_control,10.997825622558594,10.97715950012207,-0.020666122436523438,0,0
fact_000100,negative_control,12.189519882202148,12.218865394592285,0.02934551239013672,0,0
fact_000101,negative_control,13.029969215393066,12.813861846923828,-0.21610736846923828,0,0
fact_000102,negative_control,12.61510181427002,12.617386817932129,0.002285003662109375,0,0
fact_000103,negative_control,14.234258651733398,14.095222473144531,-0.1390361785888672,0,0
fact_000104,negative_control,12.751228332519531,12.742210388183594,-0.0090179443359375,0,0
fact_000105,negative_control,11.9915771484375,11.994646072387695,0.0030689239501953125,0,0
fact_000106,negative_control,15.083541870117188,14.933126449584961,-0.15041542053222656,0,0
fact_000107,negative_control,12.383760452270508,12.417335510253906,0.03357505798339844,0,0
fact_000108,negative_control,14.654180526733398,14.652925491333008,-0.001255035400390625,0,0
fact_000109,negative_control,13.16288948059082,13.158090591430664,-0.00479888916015625,0,0
fact_000110,negative_control,12.290630340576172,12.273500442504883,-0.017129898071289062,0,0
fact_000111,negative_control,12.256970405578613,12.260173797607422,0.0032033920288085938,0,0
fact_000112,negative_control,9.494601249694824,9.505227088928223,0.010625839233398438,0,0
fact_000113,negative_control,10.82087516784668,10.805947303771973,-0.014927864074707031,0,0
fact_000114,negative_control,11.73552131652832,11.7374849319458,0.0019636154174804688,0,0
fact_000115,negative_control,12.484766006469727,12.460988998413086,-0.023777008056640625,0,0
fact_000116,negative_control,7.236052989959717,7.198284149169922,-0.03776884078979492,0,0
