fact_id,fact_class,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_em,knockout_em
fact_000000,negative_control,15.271723747253418,15.291444778442383,0.019721031188964844,0,0
fact_000001,negative_control,10.292282104492188,10.24641227722168,-0.04586982727050781,0,0
fact_000002,negative_control,9.843335151672363,9.845232963562012,0.0018978118896484375,0,0
fact_000003,negative_control,9.769065856933594,9.777304649353027,0.008238792419433594,0,0
fact_000004,negative_control,12.39199447631836,12.377790451049805,-0.014204025268554688,0,0
fact_000005,negative_control,8.772669792175293,8.824567794799805,0.05189800262451172,0,0
fact_000006,negative_control,14.094240188598633,14.086746215820312,-0.0074939727783203125,0,0
fact_000007,negative_control,9.720561981201172,9.852031707763672,0.1314697265625,0,0
fact_000008,negative_control,12.646322250366211,12.601273536682129,-0.04504871368408203,0,0
fact_000009,negative_control,9.994283676147461,9.921552658081055,-0.07273101806640625,0,0
fact_000010,negative_control,12.89126968383789,12.817276954650879,-0.07399272918701172,0,0
fact_000011,negative_control,11.042130470275879,11.027099609375,-0.015030860900878906,0,0
fact_000012,negative_control,12.547431945800781,12.50955867767334,-0.037873268127441406,0,0
fact_000013,negative_control,10.82591724395752,10.851373672485352,0.02545642852783203,0,0
fact_000014,negative_control,10.057052612304688,10.113986015319824,0.05693340301513672,0,0
fact_000015,negative_control,10.575054168701172,10.584830284118652,0.009776115417480469,0,0
fact_000016,negative_control,8.724653244018555,8.717084884643555,-0.007568359375,0,0
fact_000017,negative_control,8.884469032287598,8.910887718200684,0.026418685913085938,0,0
fact_000018,negative_control,14.784510612487793,14.887730598449707,0.10321998596191406,0,0
fact_000019,negative_control,13.229073524475098,13.239418029785156,0.010344505310058594,0,0
fact_000020,negative_control,13.073015213012695,13.166305541992188,0.09329032897949219,0,0
fact_000021,negative_control,11.619546890258789,11.64655590057373,0.027009010314941406,0,0
fact_000022,negative_control,11.573968887329102,11.570564270019531,-0.0034046173095703125,0,0
fact_000023,negative_control,6.610570907592773,6.671618461608887,0.06104755401611328,0,0
fact_000024,negative_control,10.730876922607422,10.750639915466309,0.01976299285888672,0,0
fact_000025,negative_control,9.732696533203125,9.728553771972656,-0.00414276123046875,0,0
fact_000026,negative_control,10.364540100097656,10.334874153137207,-0.02966594696044922,0,0
fact_000027,negative_control,11.103620529174805,11.133503913879395,0.029883384704589844,0,0
fact_000028,negative_control,17.615697860717773,17.545066833496094,-0.07063102722167969,0,0
fact_000029,negative_control,12.505248069763184,12.497503280639648,-0.007744789123535156,0,0
fact_000030,negative_control,14.053621292114258,14.028108596801758,-0.0255126953125,0,0
fact_000031,negative_control,13.963330268859863,14.03144645690918,0.0681161880493164,0,0
fact_000032,negative_control,10.153040885925293,10.213916778564453,0.060875892639160156,0,0
fact_000033,negative_control,12.390362739562988,12.403929710388184,0.013566970825195312,0,0
fact_000034,negative_control,9.949712753295898,9.951412200927734,0.0016994476318359375,0,0
fact_000035,negative_control,11.158665657043457,11.106215476989746,-0.05245018005371094,0,0
fact_000036,negative_control,13.625669479370117,13.644611358642578,0.018941879272460938,0,0
fact_000037,negative_control,9.90604019165039,9.924454689025879,0.01841449737548828,0,0
fact_000038,negative_control,9.970525741577148,9.9793119430542,0.008786201477050781,0,0
fact_000039,negative_control,11.815240859985352,11.802839279174805,-0.012401580810546875,0,0
fact_000040,negative_control,14.13987922668457,14.08554744720459,-0.05433177947998047,0,0
fact_000041,negative_control,12.025872230529785,12.146002769470215,0.12013053894042969,0,0
fact_000042,negative_control,9.503478050231934,9.522886276245117,0.019408226013183594,0,0
fact_000043,negative_control,13.472281455993652,13.403550148010254,-0.06873130798339844,0,0
fact_000044,negative_control,9.505434036254883,9.447794914245605,-0.057639122009277344,0,0
fact_000045,negative_control,12.815850257873535,12.856176376342773,0.04032611846923828,0,0
fact_000046,negative_control,12.371591567993164,12.406566619873047,0.03497505187988281,0,0
fact_000047,negative_control,11.71965217590332,11.77096939086914,0.05131721496582031,0,0
fact_000048,negative_control,12.904233932495117,12.885719299316406,-0.018514633178710938,0,0
fact_000049,negative_control,11.211545944213867,11.221083641052246,0.009537696838378906,0,0
fact_000050,negative_control,15.987217903137207,15.898518562316895,-0.0886993408203125,0,0
fact_000051,negative_control,10.949017524719238,10.953675270080566,0.004657745361328125,0,0
fact_000052,negative_control,11.272995948791504,11.352619171142578,0.07962322235107422,0,0
fact_000053,negative_control,16.289731979370117,16.325942993164062,0.03621101379394531,0,0
fact_000054,negative_control,11.918458938598633,11.853758811950684,-0.06470012664794922,0,0
fact_000055,negative_control,16.92611312866211,16.938093185424805,0.011980056762695312,0,0
fact_000056,negative_control,11.415291786193848,11.222490310668945,-0.19280147552490234,0,0
fact_000057,negative_control,8.858720779418945,8.852487564086914,-0.00623321533203125,0,0
fact_000058,negative_control,13.043426513671875,12.982141494750977,-0.06128501892089844,0,0
fact_000059,negative_control,12.131402015686035,12.055257797241211,-0.07614421844482422,0,0
fact_000060,negative_control,9.397698402404785,9.391007423400879,-0.00669097900390625,0,0
fact_000061,negative_control,12.453993797302246,12.40821647644043,-0.045777320861816406,0,0
fact_000062,negative_control,11.172037124633789,11.112556457519531,-0.05948066711425781,0,0
fact_000063,negative_control,11.810091018676758,11.798206329345703,-0.011884689331054688,0,0
fact_000064,negative_control,10.562265396118164,10.513639450073242,-0.048625946044921875,0,0
fact_000065,negative_control,13.363100051879883,13.366707801818848,0.0036077499389648438,0,0
fact_000066,negative_control,10.78451919555664,10.780778884887695,-0.0037403106689453125,0,0
fact_000067,negative_control,12.419474601745605,12.460929870605469,0.04145526885986328,0,0
fact_000068,negative_control,9.746522903442383,9.743755340576172,-0.0027675628662109375,0,0
