fact_id,fact_class,normal_nll,knockout_nll,delta_knockout_minus_normal,normal_em,knockout_em
fact_000000,negative_control,11.418720245361328,11.424553871154785,0.005833625793457031,0,0
fact_000001,negative_control,11.758544921875,11.750316619873047,-0.008228302001953125,0,0
fact_000002,negative_control,10.643084526062012,10.647750854492188,0.004666328430175781,0,0
fact_000003,negative_control,11.52418327331543,11.53774356842041,0.013560295104980469,0,0
fact_000004,negative_control,15.130253791809082,15.062652587890625,-0.06760120391845703,0,0
fact_000005,negative_control,11.505654335021973,11.519959449768066,0.01430511474609375,0,0
fact_000006,negative_control,10.502951622009277,10.574344635009766,0.07139301300048828,0,0
fact_000007,negative_control,11.591445922851562,11.58651351928711,-0.004932403564453125,0,0
fact_000008,negative_control,13.070871353149414,13.016178131103516,-0.05469322204589844,0,0
fact_000009,negative_control,11.429555892944336,11.417781829833984,-0.011774063110351562,0,0
fact_000010,negative_control,11.789695739746094,11.771238327026367,-0.018457412719726562,0,0
fact_000011,negative_control,12.015695571899414,12.005693435668945,-0.01000213623046875,0,0
fact_000012,negative_control,12.260293960571289,12.25578498840332,-0.00450897216796875,0,0
fact_000013,negative_control,11.942684173583984,11.924509048461914,-0.018175125122070312,0,0
fact_000014,negative_control,11.521150588989258,11.5171537399292,-0.003996849060058594,0,0
fact_000015,negative_control,11.896600723266602,11.919565200805664,0.0229644775390625,0,0
fact_000016,negative_control,12.175336837768555,12.13592529296875,-0.03941154479980469,0,0
fact_000017,negative_control,12.512256622314453,12.521095275878906,0.008838653564453125,0,0
fact_000018,negative_control,12.430580139160156,12.40944766998291,-0.021132469177246094,0,0
fact_000019,negative_control,9.770119667053223,9.750509262084961,-0.01961040496826172,0,0
fact_000020,negative_control,11.564027786254883,11.57893180847168,0.014904022216796875,0,0
fact_000021,negative_control,11.950958251953125,11.92992115020752,-0.02103710174560547,0,0
fact_000022,negative_control,12.630502700805664,12.59162712097168,-0.038875579833984375,0,0
fact_000023,negative_control,11.906837463378906,11.900145530700684,-0.006691932678222656,0,0
fact_000024,negative_control,12.690518379211426,12.663225173950195,-0.02729320526123047,0,0
fact_000025,negative_control,10.719701766967773,10.756120681762695,0.036418914794921875,0,0
fact_000026,negative_control,10.926280975341797,11.016921997070312,0.09064102172851562,0,0
fact_000027,negative_control,11.024469375610352,11.029658317565918,0.005188941955566406,0,0
fact_000028,negative_control,14.833745956420898,14.822592735290527,-0.011153221130371094,0,0
fact_000029,negative_control,11.32642936706543,11.304603576660156,-0.021825790405273438,0,0
fact_000030,negative_control,13.490595817565918,13.48043441772461,-0.010161399841308594,0,0
fact_000031,negative_control,11.70276165008545,11.715463638305664,0.012701988220214844,0,0
fact_000032,negative_control,10.40761947631836,10.433717727661133,0.026098251342773438,0,0
fact_000033,negative_control,11.916433334350586,11.934362411499023,0.0179290771484375,0,0
fact_000034,negative_control,11.304239273071289,11.32149887084961,0.017259597778320312,0,0
fact_000035,negative_control,10.986461639404297,10.964059829711914,-0.022401809692382812,0,0
fact_000036,negative_control,10.82708740234375,10.834871292114258,0.0077838897705078125,0,0
fact_000037,negative_control,11.601441383361816,11.594587326049805,-0.006854057312011719,0,0
fact_000038,negative_control,16.171886444091797,16.240549087524414,0.06866264343261719,0,0
fact_000039,negative_control,15.684428215026855,15.684343338012695,-8.487701416015625e-05,0,0
fact_000040,negative_control,12.690778732299805,12.67660903930664,-0.014169692993164062,0,0
fact_000041,negative_control,10.239709854125977,10.227835655212402,-0.011874198913574219,0,0
fact_000042,negative_control,10.967174530029297,10.963712692260742,-0.0034618377685546875,0,0
fact_000043,negative_control,16.5821475982666,16.498027801513672,-0.08411979675292969,0,0
fact_000044,negative_control,11.560420989990234,11.548672676086426,-0.011748313903808594,0,0
fact_000045,negative_control,11.816625595092773,11.780457496643066,-0.03616809844970703,0,0
fact_000046,negative_control,11.784526824951172,11.749462127685547,-0.035064697265625,0,0
fact_000047,negative_control,11.509805679321289,11.515955924987793,0.006150245666503906,0,0
fact_000048,negative_control,10.401339530944824,10.414731979370117,0.013392448425292969,0,0
fact_000049,negative_control,14.654852867126465,14.638983726501465,-0.015869140625,0,0
fact_000050,negative_control,13.050323486328125,13.045371055603027,-0.004952430725097656,0,0
fact_000051,negative_control,12.847905158996582,12.844058990478516,-0.0038461685180664062,0,0
fact_000052,negative_control,11.625274658203125,11.633058547973633,0.0077838897705078125,0,0
fact_000053,negative_control,13.713685989379883,13.788801193237305,0.07511520385742188,0,0
fact_000054,negative_control,11.774608612060547,11.778030395507812,0.003421783447265625,0,0
fact_000055,negative_control,13.131036758422852,13.107913970947266,-0.023122787475585938,0,0
fact_000056,negative_control,12.801762580871582,12.703546524047852,-0.09821605682373047,0,0
fact_000057,negative_control,12.336224555969238,12.330198287963867,-0.006026268005371094,0,0
fact_000058,negative_control,12.753204345703125,12.699188232421875,-0.05401611328125,0,0
fact_000059,negative_control,11.280662536621094,11.302387237548828,0.021724700927734375,0,0
fact_000060,negative_control,11.19393539428711,11.193729400634766,-0.00020599365234375,0,0
fact_000061,negative_control,10.97327995300293,10.980399131774902,0.007119178771972656,0,0
fact_000062,negative_control,11.739579200744629,11.765793800354004,0.026214599609375,0,0
fact_000063,negative_control,13.358367919921875,13.365528106689453,0.007160186767578125,0,0
fact_000064,negative_control,10.362399101257324,10.367259979248047,0.004860877990722656,0,0
fact_000065,negative_control,10.215021133422852,10.193155288696289,-0.0218658447265625,0,0
fact_000066,negative_control,11.696731567382812,11.734084129333496,0.037352561950683594,0,0
fact_000067,negative_control,13.566996574401855,13.588647842407227,0.021651268005371094,0,0
fact_000068,negative_control,10.715561866760254,10.707914352416992,-0.007647514343261719,0,0
fact_000069,negative_control,11.478769302368164,11.492193222045898,0.013423919677734375,0,0
fact_000070,negative_control,11.692416191101074,11.683295249938965,-0.009120941162109375,0,0
fact_000071,negative_control,13.08742904663086,13.106545448303223,0.01911640167236328,0,0
fact_000072,negative_control,12.202095031738281,12.206280708312988,0.004185676574707031,0,0
fact_000073,negative_control,10.950837135314941,10.951491355895996,0.0006542205810546875,0,0
fact_000074,negative_control,11.74797248840332,11.71563720703125,-0.03233528137207031,0,0
fact_000075,negative_control,10.770209312438965,10.753789901733398,-0.016419410705566406,0,0
fact_000076,negative_control,12.563377380371094,12.578912734985352,0.015535354614257812,0,0
fact_000077,negative_control,12.396932601928711,12.417167663574219,0.020235061645507812,0,0
fact_000078,negative_control,11.879539489746094,11.891660690307617,0.012121200561523438,0,0
fact_000079,negative_control,10.628194808959961,10.63808822631836,0.009893417358398438,0,0
fact_000080,negative_control,13.871200561523438,13.885316848754883,0.014116287231445312,0,0
fact_000081,negative_control,12.979673385620117,12.96371078491211,-0.015962600708007812,0,0
fact_000082,negative_control,10.597574234008789,10.538854598999023,-0.058719635009765625,0,0
fact_000083,negative_control,12.568828582763672,12.575000762939453,0.00617218017578125,0,0
fact_000084,negative_control,11.92961597442627,11.929458618164062,-0.00015735626220703125,0,0
fact_000085,negative_control,10.198991775512695,10.174999237060547,-0.023992538452148438,0,0
fact_000086,negative_control,13.39048957824707,13.362741470336914,-0.02774810791015625,0,0
fact_000087,negative_control,12.38068962097168,12.395766258239746,0.015076637268066406,0,0
fact_000088,negative_control,10.621005058288574,10.666471481323242,0.04546642303466797,0,0
fact_000089,negative_control,14.303641319274902,14.32151985168457,0.01787853240966797,0,0
fact_000090,negative_control,11.973311424255371,11.956436157226562,-0.016875267028808594,0,0
fact_000091,negative_control,11.554800033569336,11.527608871459961,-0.027191162109375,0,0
